,Unnamed: 0,title,港股,国内财经,基金,美股,期货,生活,外汇,证券,classify,检验
4289,4289,"慷慨解囊还是糖衣炮弹？谨防上市公司高送转动机不纯
",0,1,0,1,1,3,0,2,证券,国内财经
4290,4290,"上交所阻断风险管道：看穿隐匿易主 挡住高危重组
",0,0,0,0,0,1,1,1,证券,证券
4291,4291,"联合国预算中国分摊比例或将赶超日本升至第二
",4,3,0,7,3,0,2,2,美股,美股
4292,4292,"72股涨幅超上轮牛市 市场预期差的修复或已临近尾声
",4,2,1,1,3,2,0,6,证券,港股
4293,4293,"西部证券：沪指有望站上3300点 创指或重回60日均线
",4,0,1,2,1,1,1,3,证券,港股
4294,4294,"银泰证券：反弹告一段落 短期大盘料进入整理格局
",2,0,0,0,1,1,1,0,证券,港股
4295,4295,"中信证券：A股冰火两重天 白马周期分化
",2,0,0,0,2,0,0,4,证券,证券
4296,4296,"市值2467.64亿限售股解禁 拉响八月风险警报
",4,2,2,1,1,1,2,7,证券,国内财经
4297,4297,"东吴证券：热点渐趋多元 短期或以高位震荡蓄势为主
",3,0,0,1,2,1,0,0,证券,美股
4298,4298,"军工板块焕发“战斗力” 左侧布局时点到来
",1,0,1,1,0,0,0,1,证券,生活
4299,4299,"中材国际中标18.77亿元阿根廷项目 涉水泥包装发运等
",5,2,2,1,3,2,1,4,证券,证券
4300,4300,"五矿集团下属公司2.8亿元挂牌转让一锡业公司
",3,0,1,1,2,4,1,6,证券,证券
4301,4301,"前7月房企海外发债规模超去年全年 政策不确定性犹存
",2,5,2,2,1,1,1,2,国内财经,国内财经
4302,4302,"杭州高新拟5.6亿元现金购买奥能电源100%股权
",3,2,2,1,1,3,0,6,证券,证券
4303,4303,"中小房企上半年业绩不佳 各绝招上阵加速转型
",1,1,0,1,0,2,0,2,证券,港股
4304,4304,"方大炭素创新高后巨震下跌 多家知名游资集体抢筹
",0,1,0,1,2,1,0,2,证券,证券
4305,4305,"BDI指数存上涨空间 航运业全面扭亏是大概率事件
",3,0,0,0,0,1,0,1,证券,港股
4306,4306,"8月纸企竞相提价 环保督查提升行业集中度
",2,1,1,2,3,0,1,2,证券,证券
4307,4307,"专家：金融服务实体要有新贡献 亟待优化融资结构
",0,3,0,1,1,1,1,2,国内财经,国内财经
4308,4308,"定增基金退出需求高涨 传统大宗减持折价幅度增加
",2,0,1,1,1,0,0,0,证券,证券
4309,4309,"美元内忧外患未了 专家：未来人民币汇率弹性料增强
",2,2,0,5,1,2,2,1,国内财经,美股
4310,4310,"洲际油气拟终止重组 同日宣布员工持股计划清仓
",2,0,0,1,0,0,1,4,证券,证券
4311,4311,"方大炭素成交百亿 互通专席与游资组团演绎
",2,1,1,1,0,1,0,2,证券,证券
4312,4312,"减持华泰证券近千万股 宏图高科预计获利1.82亿
",4,1,3,1,1,1,0,7,证券,港股
4313,4313,"西南证券：本周解禁市值环比减少逾五成
",1,0,0,0,0,0,0,0,证券,美股
4314,4314,"信披存瑕疵 联络互动被责令改正
",0,1,0,1,0,1,0,0,证券,证券
4315,4315,"国内钢价强势上涨 进口矿价站稳阶段性高位库存下降
",3,0,0,0,3,1,0,0,期货,美股
4316,4316,"7月新增贷款预计达8000亿 M2增速有望反弹
",4,4,3,3,3,1,2,7,国内财经,证券
4317,4317,"“三方交易”监管趋严 南通锻压终止重组
",1,0,0,0,0,0,0,1,证券,港股
4318,4318,"上海电气集团再度抛子 海立股份筹划易主
",2,0,0,0,0,2,1,3,证券,美股
4319,4319,"严厉问责忽悠式重组 监管层追问上市公司业绩承诺
",0,0,0,0,1,2,0,4,证券,证券
4320,4320,"《战狼2》票房站上30亿 参投方捷成股份再获调研
",2,0,1,0,0,2,0,7,证券,证券
4321,4321,"房贷市场热度下降了吗？社会信用循环仍离不开房子
",0,3,1,2,3,1,0,2,国内财经,证券
4322,4322,"基金称寻找盈利确定的成长股 优质标的阶段机会降临
",1,1,1,1,2,1,0,2,证券,证券
4323,4323,"温氏股份难逃靠天吃饭铁律 上半年净利润同比降近80%
",3,1,0,1,1,2,0,6,证券,证券
4324,4324,"VISA人民币卡要来了 已申请建立银行卡清算机构
",0,1,0,2,0,0,0,1,美股,证券
4325,4325,"证监部门提醒：冒险炒壳小心血本无归
",0,0,0,0,0,0,0,0,证券,证券
4326,4326,"新股减速缓解市场压力 周期股继续引领上涨潮流
",4,2,1,2,4,1,0,6,证券,证券
4327,4327,"浙江祥源16.7亿入主万家文化 收购价7个月缩水超4成
",3,4,3,1,1,2,1,6,证券,证券
4328,4328,"行业低迷净利润却猛增 日海通讯靠业绩补偿款扭亏
",2,1,0,1,0,0,1,3,证券,证券
4329,4329,"欢瑞世纪上半年亏损近4000万 业绩承诺兑现压力山大
",1,0,0,0,0,1,0,2,证券,港股
4330,4330,"监管层曝次新股炒作大案 新股配售黑名单扩容逾千人
",1,1,0,2,1,0,0,3,证券,证券
4331,4331,"中国房地产改革站新起点 新政背后最终受益人是谁？
",3,3,0,5,2,0,1,1,国内财经,国内财经
4332,4332,"房产政策国外经验:德国将租赁作主体 合同一般无限期
",0,1,0,3,2,1,0,1,国内财经,美股
4333,4333,"丰田和马自达拟在美国建新厂 各州料将积极争取
",1,3,1,9,2,0,1,3,美股,美股
4334,4334,"报告评估营改增一周年：对GDP增长净影响接近0.9%
",0,3,0,1,1,1,0,1,国内财经,国内财经
4335,4335,"一线城市房贷投放减少利率提升 热点城市或相继跟进
",1,1,0,1,1,1,0,0,国内财经,证券
4336,4336,"PPP应用领域和总投资额双增 监管强调严禁变相举债
",0,2,0,0,0,0,1,0,国内财经,国内财经
4337,4337,"官媒评共有产权住房：政策精准落地还应加大供应量
",0,1,0,0,0,0,0,0,国内财经,国内财经
4338,4338,"专家：降低实体经济成本关键在推进制度创新
",0,5,0,4,1,1,0,3,国内财经,证券
4339,4339,"五大城市群构建长江产业发展轴 将推进新型工业化
",0,3,0,4,2,0,0,2,国内财经,证券
4340,4340,"新华社旗下报纸头版：购租并举将重构住房供应格局
",0,2,0,4,2,0,0,2,国内财经,证券
4341,4341,"央行：网络支付业务未来将全部通过网联
",1,3,0,3,1,0,0,1,国内财经,证券
4342,4342,"茅台酒供不应求 茅台北京限价再出新政
",0,3,0,2,1,1,0,1,证券,国内财经
4343,4343,"严监管下资本补足需求强烈 多家银行发债“补血”
",0,1,0,0,0,1,0,1,证券,证券
4344,4344,"审核停滞影响公司发展 洲际油气筹划近两年重组告吹
",0,0,0,0,0,1,0,4,证券,证券
4345,4345,"易事特遭调查 利润“太好”的公司投资者要小心
",0,1,0,1,0,2,0,2,证券,国内财经
4346,4346,"姜超：投资扩张驱动经济回升难持续 货币政策更中性
",0,3,0,2,0,0,0,0,国内财经,国内财经
4347,4347,"下半年13股涨幅过半 股基报喜却对“机遇”后觉
",3,1,1,1,1,0,0,2,证券,证券
4348,4348,"限制合谋套利？证监会重申并购重组业绩承诺不可变更
",0,1,0,1,1,1,0,3,证券,证券
4349,4349,"同搭一辆车 商业开发撑大环保项目投资规模
",0,1,1,0,1,1,0,0,证券,期货
4350,4350,"巴克莱：委内瑞拉风波影响被高估 油价本季料回落
",1,1,0,1,1,1,0,1,美股,证券
4351,4351,"环保PPP放天量：中标规模超1700亿
",2,2,3,0,1,0,0,3,证券,美股
4352,4352,"老艾侃股：周线七连阳后会否见顶？
",1,0,0,0,1,0,0,2,证券,证券
4353,4353,"沪国企改革进入“密集期”总公司欲转让海立股份
",2,1,1,0,1,1,0,6,证券,证券
4354,4354,"支付宝们通通被""收编""？ 5大影响看过来
",1,1,1,0,1,3,0,1,证券,美股
4355,4355,"确保棉纱期货8月18日平稳推出
",3,2,2,3,7,0,2,3,期货,港股
4356,4356,"接手6年盈利308万 北斗星通拟出让子公司控股权
",3,0,0,1,1,1,0,6,证券,证券
4357,4357,"因虚增利润等问题被责令整改 远望谷追溯调整4年财报
",0,1,0,0,0,2,0,0,证券,生活
4358,4358,"2017年全球收入最高作家榜：J·K·罗琳跻身榜首
",1,2,1,2,0,3,0,3,美股,证券
4359,4359,"高送转有套路、重组有忽悠？监管层已密切关注
",0,0,0,1,0,0,0,1,证券,美股
4360,4360,"海欣食品业绩“变脸” 低价竞争致上半年净利降倍降
",1,1,0,0,0,1,0,3,证券,证券
4361,4361,"行业低迷净利却猛增  日海通讯靠业绩补偿款扭亏
",2,1,0,1,0,0,1,3,证券,证券
4362,4362,"9月深圳公交系统大变革 这家企业迎来风口
",1,3,2,1,2,2,1,2,证券,国内财经
4363,4363,"方大炭素百亿资金大搏杀 沪股通早有预谋？
",4,0,2,0,0,0,0,6,证券,证券
4364,4364,"机构扎堆调研绩优股 两公司获逾50家机构集中调研
",1,0,0,0,0,3,0,7,证券,证券
4365,4365,"三季度业绩预告抢“鲜”看 12股净利同比增幅超100%
",1,2,1,0,0,1,0,5,证券,证券
4366,4366,"A股将迎来一波解禁高潮 这些股票你一定要小心(附股)
",1,1,0,3,1,1,0,4,证券,证券
4367,4367,"战狼2票房强势突破30亿 这家公司因电影重获机构调研
",1,0,1,0,0,3,0,8,证券,证券
4368,4368,"白酒都涨疯了接下来还能买什么？ 三类公司值得关注
",2,0,0,1,0,2,0,2,证券,港股
4369,4369,"正通汽车（1728.HK）| 妙计吞同行，不用资本也扩…
",3,3,1,3,1,2,0,3,证券,证券
4370,4370,"丽鹏股份全资子公司华宇园林中标6.8亿元总包项目
",4,0,1,1,1,2,0,8,证券,证券
4371,4371,"跟着外资买A股：境外资金看好后市 三只股票值得关注
",1,0,1,1,0,1,0,4,证券,证券
4372,4372,"72股涨幅超过上轮牛市 3300点又成阶段顶了吗？
",5,1,0,1,0,2,0,4,证券,证券
4373,4373,"连直播平台都加入刷墙大战了 互联网下乡的N种姿势
",0,0,0,0,0,0,0,0,证券,证券
4374,4374,"新iPhone将开启无线充电时代？这些A股公司已就绪
",1,2,0,4,2,1,0,7,证券,证券
4375,4375,"新周期为何物？首席嘴炮是哈哈镜还是照妖镜
",0,1,0,1,3,0,0,2,证券,证券
4376,4376,"中国平安辟谣：从未洽购曼联股份
",3,2,0,2,1,0,1,3,证券,国内财经
4377,4377,"游资也玩抱团取暖 新“妖王”是这样炼成的
",0,1,0,1,1,0,0,1,证券,证券
4378,4378,"方大炭素是6124点前的中国神华？解读背后的上涨逻辑
",6,3,1,3,1,2,1,1,证券,港股
4379,4379,"德奥通航修改重组方案 拟近14亿收购珍爱网51%股权
",3,1,2,0,0,2,0,6,证券,证券
4380,4380,"德奥通航修改重组方案 拟近14亿收购珍爱网51%股权
",3,1,2,0,0,2,0,6,证券,证券
4381,4381,"涨停板早知道：七大利好明日有望发酵
",3,0,1,1,0,0,1,2,证券,证券
4382,4382,"八大机构看后市：震荡市向上波段不变 关注环保限产
",0,1,0,2,1,2,0,1,证券,基金
4383,4383,"长江策略周报：7月股市流动性真的出现了改善吗？
",3,2,1,1,1,0,1,4,证券,证券
4384,4384,"兴证策略：关注环保限产 “红旗”继续“招展”
",1,0,0,1,1,0,0,0,证券,证券
4385,4385,"试水共有产权 推开租购同权：楼市调控进入深改期
",0,2,1,0,1,0,0,0,证券,国内财经
4386,4386,"IPO减速超预期 四大方向把握次新拐点(附股)
",2,1,0,2,2,0,0,3,证券,证券
4387,4387,"周末12大消息影响下周股市（附股+点评）
",2,1,1,1,0,1,0,4,证券,证券
4388,4388,"大华股份：上半年净利润增近四成 中央汇金持股不变
",2,2,0,1,0,2,0,5,证券,证券
4389,4389,"海通策略：震荡市向上波段不变 中间有小波折很正常
",1,1,0,2,0,2,0,0,证券,国内财经
4390,4390,"甘肃电投：加强祁连山自然保护区水电站整改
",0,0,0,0,0,0,0,0,证券,证券
4391,4391,"8月6日上市公司晚间公告速递
",3,1,1,3,3,2,2,5,证券,美股
4392,4392,"脱欧前景未卜 英国工商界忙整合
",0,0,0,0,0,0,0,0,美股,证券
4393,4393,"京东自营Gucci到手变成“Gucc” 客服坚称货是正…
",0,1,0,1,0,1,0,0,美股,证券
4394,4394,"周末影响市场重要资讯回顾
",0,1,1,1,1,0,0,3,证券,证券
4395,4395,"慧悦财经：港创新板蓄势待发，新三板如坐针毡
",0,1,1,1,1,0,0,1,证券,证券
4396,4396,"下周影响市场重要资讯前瞻
",0,1,1,1,1,0,0,3,证券,证券
4397,4397,"新华社：上市公司控制权转移竟成“雾里看花”
",0,1,0,1,2,2,0,3,证券,证券
4398,4398,"印军越界给中印关系蒙阴影 海康威视等回应影响情况
",0,0,0,0,1,3,0,1,证券,证券
4399,4399,"日本三家车商7月在华新车销量创新高
",3,4,1,6,2,1,2,6,美股,国内财经
4400,4400,"华创：短期支撑仍在 下半年经济基本面不悲观
",0,5,0,4,1,1,0,1,证券,证券
4401,4401,"国金证券：市场反转基础并不存在 提防涨上来的风险
",3,3,1,4,1,2,1,3,证券,证券
4402,4402,"《战狼2》票房破30亿 距国产片票房冠军仅咫尺之遥
",1,0,1,0,0,1,0,3,证券,证券
4403,4403,"中信策略：白马和周期表现分化剧烈 博弈的矛盾凸显
",0,0,0,0,2,0,1,1,证券,证券
4404,4404,"泽平宏观：三季度维持经济多头 股市估值重构新周期
",2,3,0,2,4,0,0,4,证券,证券
4405,4405,"中信建投策略：本轮上涨基本见顶 未来维持高位震荡
",4,0,0,0,0,1,0,0,证券,港股
4406,4406,"主力资金持续追捧个股名单：*ST华菱钢铁股涨幅超20%
",3,1,0,0,0,1,0,4,证券,证券
4407,4407,"转基因三文鱼首登人类餐桌：生长快一倍 不必贴标签
",0,1,0,2,0,2,0,0,美股,国内财经
4408,4408,"茅台组建金控公司 200亿金融航母雏形初现
",1,1,1,0,0,2,1,5,证券,证券
4409,4409,"上海电气总公司拟转让其所持有海立股份全部股份
",2,0,0,0,0,3,0,5,证券,证券
4410,4410,"国泰君安：控股股东及一致行动人减持公司A股可转债
",1,1,1,1,1,2,0,5,证券,证券
4411,4411,"传销地图炮：东北内蒙太直不敢惹 云南的也不要
",0,2,0,1,0,1,0,0,国内财经,国内财经
4412,4412,"国内钢价强势上涨 进口矿价站稳阶段性高位库存下降
",3,0,0,0,3,1,0,0,期货,美股
4413,4413,"BCC上线一周市值腰斩 比特币重回2万元高位
",1,0,0,2,0,4,0,1,美股,生活
4414,4414,"李文星误入传销组织经过已查明 涉案人员被刑拘
",0,4,0,1,0,1,0,0,国内财经,国内财经
4415,4415,"国金证券张波：3300点的争夺才刚刚开始
",2,0,0,1,0,0,0,0,证券,港股
4416,4416,"董宝珍评万达商业私有化的尴尬：错过市值增一倍机会
",0,0,1,0,1,1,0,0,证券,期货
4417,4417,"中经丰利王豫刚：周期股涨幅难达到2009-2011年水…
",3,1,2,0,2,1,0,4,证券,证券
4418,4418,"业绩快报来袭 早于中报“淘金”绩优股(名单)
",1,0,0,0,0,0,0,3,证券,证券
4419,4419,"铜博士王者归来 板块迎估值修复(附股)
",1,0,0,0,0,0,0,3,证券,证券
4420,4420,"“涨价”提升业绩 机构积极布局涨价概念股
",3,0,0,0,0,0,0,5,证券,证券
4421,4421,"供给端发力促涨价潮现 部分资源品种进入中线横盘期
",2,0,0,0,1,0,0,0,证券,港股
4422,4422,"方大炭素是6124点前的中国神华？解读背后的上涨逻辑
",6,3,1,3,1,2,1,1,证券,港股
4423,4423,"外媒称中国拟推汽车自动贩卖机：买饮料一样方便
",3,3,0,2,1,3,1,0,美股,国内财经
4424,4424,"“新周期”席卷资本市场 周期行业分析师却难寻
",0,2,1,2,4,0,0,4,证券,证券
4425,4425,"消息称英国准备向欧盟支付高达400亿欧元的分手费
",2,1,2,0,0,2,1,2,美股,美股
4426,4426,"方大炭素是涨是跌？历届妖王陨落规律告诉你答案
",2,0,0,0,1,0,0,0,证券,港股
4427,4427,"这13只新股开板后继续上涨 新宏泽涨幅70.35%居首
",5,3,2,1,1,2,0,4,证券,证券
4428,4428,"苹果码农粗心大意 泄露了新iPhone的最大看点
",1,1,0,3,1,0,0,1,美股,美股
4429,4429,"中国超美成中东首要投资国 总额达295亿美元
",4,3,2,6,2,3,3,3,美股,美股
4430,4430,"9只新股下周发行 合计发行5.92亿股
",2,1,2,1,1,2,0,6,证券,证券
4431,4431,"韩国半导体人才跳槽中国 三星忙向政府求助
",2,2,0,3,1,0,1,0,美股,国内财经
4432,4432,"黄奇帆：去杠杆要从股市入手 完善退市制度
",1,1,0,0,0,0,0,2,国内财经,证券
4433,4433,"万达“甩卖”逻辑：全部的万达广场会不会都卖？
",0,1,1,1,1,1,0,0,证券,证券
4434,4434,"李克强谈放管服改革：用政府权力减法换市场活力乘法
",0,2,1,1,1,0,0,2,国内财经,国内财经
4435,4435,"第三轮资金大规模入市 A股市场变道有望迎新一轮牛市
",1,2,2,2,2,1,0,7,证券,证券
4436,4436,"摇摆欧央行、鹰派美联储 海外主要央行意欲何为？
",0,2,0,2,0,0,0,0,美股,国内财经
4437,4437,"李克强谈放管服改革：用政府权力减法换市场活力乘法
",0,2,1,1,1,0,0,2,国内财经,国内财经
4438,4438,"奢侈品巨头进军中国网购 快递员穿西装开车送货
",2,2,0,2,1,1,1,0,美股,美股
4439,4439,"美最早2020年退出巴黎协定 特朗普为重返留后路？
",0,0,0,2,0,1,1,1,美股,证券
4440,4440,"小股东不满要约价 难挡华熙生物“特权”投资者挣钱
",1,2,0,1,0,1,0,2,证券,证券
4441,4441,"转型3年股价翻8倍，乐游科技为何依然可期？
",3,0,0,1,2,0,0,4,证券,证券
4442,4442,"股价冲过3000元/股 神秘晋商操盘横跨美股港股A股
",5,0,1,1,0,1,0,5,证券,证券
4443,4443,"外媒：中国神秘买家有意收购曼联的部分股权
",3,2,0,2,1,3,1,4,美股,港股
4444,4444,"一个老鼠偷猫粮故事：工行员工贪污银监局300万工资
",0,1,0,0,0,1,0,0,证券,国内财经
4445,4445,"不动产登记""发新停旧"" ""跑一次""能办好吗?
",0,2,1,2,2,2,0,1,国内财经,证券
4446,4446,"乐天在华每月损失近6亿已无法承受 称只能撑到月底
",2,3,3,3,1,1,1,4,美股,证券
4447,4447,"国务院部署减税降费1万亿 这将如何影响你我生活？
",1,2,2,3,1,0,0,4,国内财经,证券
4448,4448,"全球三大泡沫未出现明显拐点 因货币政策传导失效
",1,0,0,4,0,0,0,0,美股,证券
4449,4449,"海通证券姜超：宽松货币使命终结 容易的钱不好赚了
",2,1,0,2,0,1,0,0,证券,证券
4450,4450,"战狼2成就了吴京 三生三世这根面条却捧红了海底捞！
",0,0,0,0,0,1,0,1,国内财经,证券
4451,4451,"灰犀牛还会来？中国整体地产泡沫只有30%是真相吗 ？
",2,2,1,2,2,0,1,0,国内财经,期货
